,pid,iid,rate
17434,371,524,7
17435,371,526,8
17436,371,527,6
17437,371,528,8
17438,371,529,7
17439,371,530,6
17440,371,533,8
17441,371,538,9
17442,371,541,7
17443,371,543,8
17444,371,544,7
17445,371,545,7
17446,372,234,6
17447,372,235,6
17448,372,236,6
17449,372,238,6
17450,372,242,6
17451,372,243,6
17452,372,244,6
17453,372,246,5
17454,372,247,5
17455,372,248,5
17456,372,249,6
17457,372,250,6
17458,372,252,6
17459,372,253,5
17460,372,263,6
17461,372,264,6
17462,372,275,6
17463,372,276,6
17464,372,277,6
17465,372,281,6
17466,372,282,6
17467,372,289,6
17468,372,290,6
17469,372,292,6
17470,372,295,6
17471,372,297,7
17472,372,302,7
17473,372,311,6
17474,372,316,7
17475,372,317,6
17476,372,319,6
17477,372,320,6
17478,372,323,6
17479,372,325,5
17480,372,326,6
17481,372,333,6
17482,372,335,6
17483,372,336,6
17484,372,337,6
17485,372,339,6
17486,372,346,6
17487,372,348,6
17488,372,355,7
17489,372,360,6
17490,372,361,6
17491,372,363,7
17492,372,364,7
17493,372,365,5
17494,372,366,6
17495,372,367,6
17496,372,368,6
17497,372,369,6
17498,372,370,6
17499,372,374,6
17500,372,383,6
17501,372,384,6
17502,372,387,6
17503,372,391,7
17504,372,392,6
17505,372,393,6
17506,372,394,6
17507,372,395,6
17508,372,396,6
17509,372,398,6
17510,372,403,7
17511,372,404,7
17512,372,406,6
17513,372,407,6
17514,372,409,6
17515,372,411,7
17516,372,412,6
17517,372,416,5
17518,372,417,5
17519,372,421,7
17520,372,422,7
17521,372,431,6
17522,372,432,7
17523,372,433,6
17524,372,435,6
17525,372,440,7
17526,372,442,7
17527,372,443,6
17528,372,447,6
17529,372,448,6
17530,372,450,6
17531,372,452,7
17532,372,455,6
17533,372,457,6
17534,372,458,7
17535,372,462,6
17536,372,463,5
17537,372,464,6
17538,372,466,5
17539,372,469,6
17540,372,477,6
17541,372,480,6
17542,372,482,6
17543,372,484,6
17544,372,487,6
17545,372,491,7
17546,372,494,5
17547,372,495,6
17548,372,496,6
17549,372,499,6
17550,372,503,7
17551,372,506,6
17552,372,509,5
17553,372,511,6
17554,372,512,5
17555,372,514,6
17556,372,515,6
17557,372,516,6
17558,372,518,7
17559,372,524,6
17560,372,526,6
17561,372,527,4
17562,372,529,6
17563,372,530,5
17564,372,534,6
17565,372,536,6
17566,372,542,6
17567,372,545,6
17568,372,549,6
17569,373,235,6
17570,373,238,6
17571,373,242,6
17572,373,245,5
17573,373,247,5
17574,373,248,5
17575,373,249,6
17576,373,250,6
17577,373,253,5
17578,373,256,6
17579,373,257,6
17580,373,258,5
17581,373,260,6
17582,373,262,4
17583,373,263,6
17584,373,264,6
17585,373,267,6
17586,373,268,6
17587,373,271,6
17588,373,275,5
17589,373,277,6
17590,373,278,6
17591,373,279,6
17592,373,281,5
17593,373,282,6
17594,373,286,5
17595,373,287,5
17596,373,288,7
17597,373,290,6
17598,373,291,6
17599,373,293,6
17600,373,295,6
17601,373,296,6
17602,373,297,7
17603,373,299,5
17604,373,300,5
17605,373,302,6
17606,373,309,6
17607,373,312,6
17608,373,313,6
17609,373,314,6
17610,373,317,6
17611,373,319,6
17612,373,325,4
17613,373,326,6
17614,373,327,5
17615,373,328,6
17616,373,329,6
17617,373,330,6
17618,373,333,6
17619,373,336,6
17620,373,337,5
17621,373,338,6
17622,373,341,6
17623,373,344,6
17624,373,348,5
17625,373,349,6
17626,373,355,7
17627,373,359,5
17628,373,360,6
17629,373,361,5
17630,373,363,6
17631,373,370,6
17632,373,372,6
17633,373,377,7
17634,373,383,6
17635,373,384,6
17636,373,392,5
17637,373,393,5
17638,373,394,5
17639,373,397,6
17640,373,401,7
17641,373,402,6
17642,373,403,6
17643,373,409,5
17644,373,413,6
17645,373,415,5
17646,373,416,5
17647,373,421,6
17648,373,423,6
17649,373,428,6
17650,373,429,6
17651,373,432,7
17652,373,433,6
17653,373,437,5
17654,373,440,7
17655,373,441,7
17656,373,443,6
17657,373,447,6
17658,373,449,7
17659,373,452,6
17660,373,454,6
17661,373,457,5
17662,373,461,6
17663,373,462,5
17664,373,467,7
17665,373,474,6
17666,373,475,5
17667,373,477,5
17668,373,480,5
17669,373,481,5
17670,373,484,6
17671,373,486,6
17672,373,487,5
17673,373,488,6
17674,373,489,6
17675,373,490,6
17676,373,491,6
17677,373,492,6
17678,373,494,5
17679,373,496,5
17680,373,500,6
17681,373,503,6
17682,373,504,6
17683,373,507,6
17684,373,509,5
17685,373,510,6
17686,373,512,5
17687,373,515,6
17688,373,517,5
17689,373,522,5
17690,373,523,6
17691,373,526,6
17692,373,527,4
17693,373,529,6
17694,373,536,7
17695,373,537,5
17696,373,540,6
17697,373,542,6
17698,373,545,6
17699,373,546,6
17700,373,548,5
17701,373,550,7
17702,373,551,7
17703,373,552,7
17704,374,234,5
17705,374,235,5
17706,374,236,5
17707,374,237,5
17708,374,238,5
17709,374,239,5
17710,374,241,6
17711,374,242,5
17712,374,243,5
17713,374,244,5
17714,374,245,5
17715,374,247,4
17716,374,248,4
17717,374,249,5
17718,374,251,6
17719,374,255,6
17720,374,257,5
17721,374,259,5
17722,374,260,5
17723,374,264,5
17724,374,267,6
17725,374,270,5
17726,374,272,6
17727,374,281,5
17728,374,282,5
17729,374,283,5
17730,374,284,6
17731,374,285,5
17732,374,286,4
17733,374,287,4
17734,374,288,6
17735,374,289,5
17736,374,290,5
17737,374,291,5
17738,374,292,5
17739,374,294,5
17740,374,296,5
17741,374,303,6
17742,374,304,5
17743,374,305,5
17744,374,306,5
17745,374,307,5
17746,374,309,5
17747,374,311,5
17748,374,316,6
17749,374,317,5
17750,374,319,5
17751,374,320,5
17752,374,323,5
17753,374,324,6
17754,374,326,5
17755,374,328,6
17756,374,332,6
17757,374,333,5
17758,374,335,5
17759,374,340,6
17760,374,341,5
17761,374,343,5
17762,374,344,5
17763,374,345,6
17764,374,346,5
17765,374,348,5
17766,374,349,5
17767,374,352,4
17768,374,354,5
17769,374,356,5
17770,374,357,6
17771,374,361,5
17772,374,365,5
17773,374,366,5
17774,374,367,5
17775,374,369,5
17776,374,370,6
17777,374,382,5
17778,374,383,5
17779,374,384,5
17780,374,387,5
17781,374,388,5
17782,374,389,5
17783,374,392,5
17784,374,398,5
17785,374,401,6
17786,374,402,5
17787,374,403,6
17788,374,404,6
17789,374,407,5
17790,374,409,5
17791,374,412,6
17792,374,416,4
17793,374,421,6
17794,374,423,5
17795,374,428,5
17796,374,429,5
17797,374,430,5
17798,374,431,5
17799,374,432,6
17800,374,436,6
17801,374,438,5
17802,374,442,6
17803,374,445,6
17804,374,451,6
17805,374,464,5
17806,374,466,5
17807,374,467,6
17808,374,468,5
17809,374,470,6
17810,374,471,5
17811,374,472,5
17812,374,474,5
17813,374,480,5
17814,374,481,4
17815,374,487,5
17816,374,489,5
17817,374,491,6
17818,374,493,6
17819,374,496,5
17820,374,506,5
17821,374,509,4
17822,374,511,5
17823,374,517,5
17824,374,522,5
17825,374,523,5
17826,374,524,5
17827,374,525,5
17828,374,527,4
17829,374,540,5
17830,374,545,5
17831,374,546,5
17832,374,548,5
17833,374,550,6
17834,374,552,6
17835,375,236,6
17836,375,237,6
17837,375,240,6
17838,375,242,6
17839,375,246,6
17840,375,247,5
17841,375,248,5
17842,375,252,6
17843,375,255,7
17844,375,259,6
17845,375,262,5
17846,375,263,6
17847,375,264,6
17848,375,267,7
17849,375,270,6
17850,375,271,6
17851,375,272,7
17852,375,273,7
17853,375,274,6
17854,375,276,6
17855,375,279,7
17856,375,281,6
17857,375,285,6
17858,375,288,7
17859,375,290,6
17860,375,292,6
17861,375,293,6
17862,375,294,6
17863,375,295,6
17864,375,298,5
17865,375,299,6
17866,375,303,7
17867,375,305,6
17868,375,306,6
17869,375,307,6
17870,375,311,6
17871,375,312,6
17872,375,314,6
17873,375,316,7
17874,375,319,6
17875,375,324,7
17876,375,325,5
17877,375,326,6
17878,375,330,6
17879,375,334,6
17880,375,335,6
17881,375,336,6
17882,375,339,6
17883,375,342,7
17884,375,344,6
17885,375,345,7
17886,375,346,6
17887,375,348,6
17888,375,351,6
17889,375,352,5
17890,375,355,7
17891,375,356,6
17892,375,357,7
17893,375,359,5
17894,375,361,6
17895,375,362,6
17896,375,363,7
17897,375,364,7
17898,375,365,6
17899,375,367,6
17900,375,368,6
17901,375,369,6
17902,375,370,7
17903,375,373,7
17904,375,374,7
17905,375,375,6
17906,375,378,6
17907,375,382,6
17908,375,384,6
17909,375,386,6
17910,375,387,6
17911,375,392,6
17912,375,393,6
17913,375,395,6
17914,375,401,7
17915,375,402,6
17916,375,403,7
17917,375,404,7
17918,375,405,6
17919,375,408,6
17920,375,409,6
17921,375,412,7
17922,375,415,6
17923,375,417,5
17924,375,418,6
17925,375,420,6
17926,375,429,6
17927,375,430,6
17928,375,432,7
17929,375,433,6
17930,375,434,6
17931,375,435,6
17932,375,438,6
17933,375,440,7
17934,375,441,7
17935,375,442,7
17936,375,443,6
17937,375,444,7
17938,375,445,7
17939,375,449,7
17940,375,451,7
17941,375,452,7
17942,375,455,6
17943,375,456,6
17944,375,461,6
17945,375,462,6
17946,375,467,7
17947,375,471,6
17948,375,472,6
17949,375,473,6
17950,375,481,5
17951,375,482,6
17952,375,483,7
17953,375,484,6
17954,375,486,6
17955,375,488,6
17956,375,489,6
17957,375,490,6
17958,375,492,7
17959,375,493,7
17960,375,495,6
17961,375,499,6
17962,375,500,7
17963,375,501,6
17964,375,504,7
17965,375,507,6
17966,375,509,5
17967,375,511,6
17968,375,514,6
17969,375,515,6
17970,375,516,6
17971,375,520,6
17972,375,521,6
17973,375,522,6
17974,375,526,6
17975,375,527,5
17976,375,529,6
17977,375,530,5
17978,375,531,7
17979,375,534,6
17980,375,536,7
17981,375,537,5
17982,375,540,6
17983,375,545,6
17984,375,546,7
17985,375,548,6
17986,375,549,6
17987,375,550,7
17988,375,551,7
17989,377,239,6
17990,377,241,6
17991,377,243,6
17992,377,246,5
17993,377,247,5
17994,377,248,5
17995,377,249,6
17996,377,251,7
17997,377,253,5
17998,377,261,6
17999,377,268,6
18000,377,269,6
18001,377,270,6
18002,377,271,6
18003,377,272,6
18004,377,274,6
18005,377,275,5
18006,377,279,7
18007,377,281,5
18008,377,283,6
18009,377,284,7
18010,377,285,6
18011,377,295,6
18012,377,296,6
18013,377,297,7
18014,377,298,5
18015,377,299,6
18016,377,303,6
18017,377,307,6
18018,377,313,6
18019,377,314,6
18020,377,317,5
18021,377,319,6
18022,377,323,6
18023,377,329,6
18024,377,330,6
18025,377,332,7
18026,377,334,6
18027,377,339,6
18028,377,341,6
18029,377,343,5
18030,377,344,6
18031,377,346,6
18032,377,348,6
18033,377,351,6
18034,377,352,5
18035,377,359,5
18036,377,360,6
18037,377,362,6
18038,377,363,6
18039,377,364,7
18040,377,365,5
18041,377,366,5
18042,377,367,6
18043,377,368,5
18044,377,369,6
18045,377,372,6
18046,377,374,6
18047,377,375,5
18048,377,378,6
18049,377,381,7
18050,377,382,6
18051,377,386,6
18052,377,387,6
18053,377,391,7
18054,377,392,5
18055,377,393,5
18056,377,396,6
18057,377,397,6
18058,377,408,6
18059,377,409,5
18060,377,411,7
18061,377,413,6
18062,377,416,5
18063,377,418,6
18064,377,428,6
18065,377,429,6
18066,377,430,5
18067,377,431,6
18068,377,433,6
18069,377,435,6
18070,377,436,6
18071,377,440,7
18072,377,442,7
18073,377,443,6
18074,377,444,7
18075,377,445,6
18076,377,447,6
18077,377,448,6
18078,377,450,6
18079,377,452,7
18080,377,454,6
18081,377,455,6
18082,377,456,6
18083,377,458,7
18084,377,461,6
18085,377,463,5
18086,377,466,5
18087,377,468,6
18088,377,470,7
18089,377,473,6
18090,377,474,6
18091,377,482,6
18092,377,483,7
18093,377,484,6
18094,377,485,6
18095,377,487,5
18096,377,488,6
18097,377,494,5
18098,377,496,6
18099,377,499,6
18100,377,500,7
18101,377,501,5
18102,377,502,6
18103,377,504,6
18104,377,506,5
18105,377,507,6
18106,377,508,5
18107,377,509,5
18108,377,510,6
18109,377,515,6
18110,377,517,5
18111,377,521,6
18112,377,523,6
18113,377,524,6
18114,377,525,6
18115,377,530,5
18116,377,533,6
18117,377,534,6
18118,377,535,6
18119,377,538,7
18120,377,548,5
18121,377,550,6
18122,377,551,6
18123,377,552,6
18124,378,234,6
18125,378,235,6
18126,378,236,6
18127,378,237,6
18128,378,240,6
18129,378,247,5
18130,378,248,5
18131,378,255,7
18132,378,257,6
18133,378,258,5
18134,378,259,6
18135,378,261,6
18136,378,262,5
18137,378,265,5
18138,378,267,6
18139,378,270,6
18140,378,272,6
18141,378,273,6
18142,378,277,6
18143,378,278,6
18144,378,279,7
18145,378,282,6
18146,378,284,7
18147,378,286,5
18148,378,287,5
18149,378,289,6
18150,378,293,6
18151,378,294,6
18152,378,299,6
18153,378,305,5
18154,378,306,6
18155,378,312,6
18156,378,316,6
18157,378,317,5
18158,378,319,6
18159,378,323,6
18160,378,326,6
18161,378,328,6
18162,378,329,6
18163,378,333,6
18164,378,335,6
18165,378,336,6
18166,378,337,6
18167,378,338,6
18168,378,339,6
18169,378,342,7
18170,378,349,6
18171,378,351,6
18172,378,355,7
18173,378,359,5
18174,378,361,5
18175,378,362,6
18176,378,363,6
18177,378,365,5
18178,378,366,5
18179,378,367,6
18180,378,368,5
18181,378,369,6
18182,378,373,6
18183,378,374,6
18184,378,381,7
18185,378,382,6
18186,378,386,6
18187,378,387,6
18188,378,388,6
18189,378,389,6
18190,378,392,5
18191,378,393,5
18192,378,394,5
18193,378,397,6
18194,378,403,6
18195,378,405,6
18196,378,411,7
18197,378,412,6
18198,378,415,5
18199,378,417,5
18200,378,420,6
18201,378,421,7
18202,378,422,6
18203,378,428,6
18204,378,431,6
18205,378,435,6
18206,378,436,6
18207,378,438,5
18208,378,441,6
18209,378,443,6
18210,378,444,7
18211,378,447,6
18212,378,448,6
18213,378,449,7
18214,378,452,6
18215,378,454,6
18216,378,458,7
18217,378,462,5
18218,378,467,7
18219,378,468,6
18220,378,470,6
18221,378,473,6
18222,378,475,6
18223,378,480,5
18224,378,482,6
18225,378,485,6
18226,378,486,6
18227,378,493,6
18228,378,499,5
18229,378,500,7
18230,378,501,5
18231,378,502,6
18232,378,508,6
18233,378,510,6
18234,378,515,6
18235,378,516,6
18236,378,517,5
18237,378,521,6
18238,378,523,6
18239,378,524,6
18240,378,525,6
18241,378,526,6
18242,378,527,4
18243,378,528,7
18244,378,529,6
18245,378,530,5
18246,378,531,7
18247,378,534,6
18248,378,536,6
18249,378,537,5
18250,378,539,5
18251,378,540,6
18252,378,542,6
18253,378,543,6
18254,378,544,5
18255,378,546,6
18256,378,548,5
18257,378,551,6
18258,381,234,7
18259,381,241,6
18260,381,242,7
18261,381,243,7
18262,381,244,6
18263,381,245,6
18264,381,246,6
18265,381,250,7
18266,381,251,7
18267,381,252,7
18268,381,255,7
18269,381,256,7
18270,381,257,6
18271,381,258,6
18272,381,259,6
18273,381,261,7
18274,381,266,6
18275,381,267,6
18276,381,268,6
18277,381,273,7
18278,381,274,6
18279,381,275,6
18280,381,276,6
18281,381,277,6
18282,381,278,7
18283,381,284,7
18284,381,291,6
18285,381,292,6
18286,381,294,7
18287,381,295,6
18288,381,296,7
18289,381,299,6
18290,381,301,6
18291,381,302,7
18292,381,304,6
18293,381,306,7
18294,381,307,6
18295,381,313,6
18296,381,317,6
18297,381,319,6
18298,381,320,6
18299,381,326,7
18300,381,327,6
18301,381,328,7
18302,381,333,7
18303,381,335,6
18304,381,336,6
18305,381,337,6
18306,381,338,7
18307,381,340,7
18308,381,341,6
18309,381,344,7
18310,381,345,7
18311,381,346,6
18312,381,349,7
18313,381,355,7
18314,381,356,6
18315,381,357,7
18316,381,360,6
18317,381,361,6
18318,381,362,7
18319,381,364,7
18320,381,366,6
18321,381,368,6
18322,381,371,7
18323,381,372,6
18324,381,373,7
18325,381,375,6
18326,381,377,8
18327,381,381,7
18328,381,382,7
18329,381,383,7
18330,381,384,7
18331,381,387,6
18332,381,393,6
18333,381,395,6
18334,381,396,6
18335,381,397,6
18336,381,401,7
18337,381,403,7
18338,381,405,6
18339,381,408,7
18340,381,412,6
18341,381,415,6
18342,381,416,5
18343,381,418,6
18344,381,420,6
18345,381,421,7
18346,381,422,7
18347,381,428,6
18348,381,430,6
18349,381,431,6
18350,381,436,7
18351,381,438,6
18352,381,442,7
18353,381,443,6
18354,381,445,7
18355,381,449,7
18356,381,451,7
18357,381,452,7
18358,381,466,6
18359,381,468,7
18360,381,469,6
18361,381,470,7
18362,381,471,6
18363,381,480,6
18364,381,482,6
18365,381,484,7
18366,381,486,7
18367,381,488,7
18368,381,490,6
18369,381,491,7
18370,381,494,5
18371,381,496,6
18372,381,501,6
18373,381,502,6
18374,381,507,7
18375,381,508,6
18376,381,509,5
18377,381,510,6
18378,381,515,7
18379,381,517,6
18380,381,518,8
18381,381,520,6
18382,381,521,6
18383,381,523,7
18384,381,524,7
18385,381,525,7
18386,381,527,5
18387,381,531,7
18388,381,533,6
18389,381,534,6
18390,381,535,6
18391,381,536,7
18392,381,537,5
18393,381,539,6
18394,381,540,7
18395,381,541,6
18396,381,542,6
18397,381,545,6
18398,381,546,7
18399,381,550,7
18400,381,551,6
18401,382,234,5
18402,382,235,5
18403,382,238,5
18404,382,239,4
18405,382,240,5
18406,382,241,5
18407,382,242,5
18408,382,244,5
18409,382,247,4
18410,382,248,4
18411,382,250,5
18412,382,251,5
18413,382,252,5
18414,382,253,4
18415,382,255,6
18416,382,256,5
18417,382,258,4
18418,382,259,5
18419,382,260,5
18420,382,261,5
18421,382,266,5
18422,382,267,5
18423,382,268,5
18424,382,269,5
18425,382,270,4
18426,382,272,5
18427,382,274,5
18428,382,275,4
18429,382,276,5
18430,382,279,5
18431,382,281,4
18432,382,282,5
18433,382,283,5
18434,382,285,5
18435,382,287,4
18436,382,289,5
18437,382,292,5
18438,382,293,5
18439,382,294,5
18440,382,296,5
18441,382,298,4
18442,382,299,5
18443,382,300,5
18444,382,303,5
18445,382,304,4
18446,382,306,5
18447,382,312,5
18448,382,313,5
18449,382,316,5
18450,382,317,4
18451,382,319,5
18452,382,324,5
18453,382,325,4
18454,382,326,5
18455,382,327,4
18456,382,329,5
18457,382,332,5
18458,382,336,5
18459,382,339,5
18460,382,343,4
18461,382,346,5
18462,382,349,5
18463,382,354,4
18464,382,355,6
18465,382,356,4
18466,382,357,5
18467,382,361,4
18468,382,363,5
18469,382,365,4
18470,382,366,4
18471,382,368,4
18472,382,370,5
18473,382,371,5
18474,382,372,5
18475,382,374,5
18476,382,377,6
18477,382,382,5
18478,382,383,5
18479,382,388,5
18480,382,391,6
18481,382,393,4
18482,382,394,4
18483,382,401,5
18484,382,403,5
18485,382,404,5
18486,382,408,5
18487,382,413,5
18488,382,416,4
18489,382,418,5
18490,382,422,5
18491,382,423,5
18492,382,428,5
18493,382,429,5
18494,382,430,4
18495,382,445,5
18496,382,448,5
18497,382,450,5
18498,382,457,4
18499,382,463,4
18500,382,466,4
18501,382,472,5
18502,382,473,5
18503,382,474,5
18504,382,477,5
18505,382,482,5
18506,382,483,6
18507,382,487,4
18508,382,488,5
18509,382,490,5
18510,382,493,5
18511,382,499,4
18512,382,500,5
18513,382,502,5
18514,382,503,5
18515,382,504,5
18516,382,506,4
18517,382,507,5
18518,382,510,5
18519,382,511,4
18520,382,512,4
18521,382,514,4
18522,382,515,5
18523,382,517,4
18524,382,518,6
18525,382,521,5
18526,382,523,5
18527,382,529,5
18528,382,531,6
18529,382,535,4
18530,382,536,5
18531,382,541,5
18532,382,543,5
18533,382,546,5
18534,382,548,4
18535,382,551,5
18536,383,234,5
18537,383,236,5
18538,383,238,5
18539,383,239,4
18540,383,240,5
18541,383,243,5
18542,383,245,5
18543,383,246,4
18544,383,250,5
18545,383,251,5
18546,383,253,4
18547,383,255,6
18548,383,257,5
18549,383,260,5
18550,383,263,5
18551,383,264,5
18552,383,266,5
18553,383,271,5
18554,383,272,5
18555,383,276,5
18556,383,279,5
18557,383,281,4
18558,383,282,5
18559,383,285,5
18560,383,288,6
18561,383,291,5
18562,383,295,5
18563,383,296,5
18564,383,297,6
18565,383,298,4
18566,383,300,5
18567,383,301,5
18568,383,305,4
18569,383,309,5
18570,383,312,5
18571,383,314,5
18572,383,316,5
18573,383,320,5
18574,383,326,5
18575,383,327,4
18576,383,328,5
18577,383,332,6
18578,383,334,5
18579,383,337,4
18580,383,339,5
18581,383,342,6
18582,383,344,5
18583,383,345,5
18584,383,348,4
18585,383,349,5
18586,383,354,4
18587,383,355,6
18588,383,356,4
18589,383,359,4
18590,383,360,5
18591,383,361,4
18592,383,363,5
18593,383,365,4
18594,383,366,4
18595,383,367,5
18596,383,368,4
18597,383,370,5
18598,383,371,5
18599,383,373,6
18600,383,375,5
18601,383,377,6
18602,383,381,5
18603,383,386,5
18604,383,392,4
18605,383,393,4
18606,383,397,5
18607,383,402,5
18608,383,405,5
18609,383,407,5
18610,383,408,5
18611,383,412,6
18612,383,415,4
18613,383,416,4
18614,383,417,4
18615,383,418,5
18616,383,423,5
18617,383,429,5
18618,383,430,4
18619,383,431,5
18620,383,434,5
18621,383,437,4
18622,383,438,4
18623,383,440,6
18624,383,442,6
18625,383,445,5
18626,383,447,5
18627,383,449,6
18628,383,452,6
18629,383,454,5
18630,383,455,5
18631,383,456,5
18632,383,458,6
18633,383,462,4
18634,383,464,5
18635,383,466,4
18636,383,467,6
18637,383,468,5
18638,383,469,5
18639,383,470,5
18640,383,472,5
18641,383,475,4
18642,383,477,5
18643,383,481,4
18644,383,484,5
18645,383,485,5
18646,383,491,5
18647,383,494,4
18648,383,499,4
18649,383,500,5
18650,383,507,5
18651,383,509,4
18652,383,514,4
18653,383,518,6
18654,383,521,5
18655,383,524,5
18656,383,529,5
18657,383,531,6
18658,383,533,5
18659,383,535,4
18660,383,537,4
18661,383,540,5
18662,383,542,5
18663,383,544,4
18664,383,546,5
18665,383,548,5
18666,383,549,5
18667,383,552,6
18668,384,235,7
18669,384,236,7
18670,384,238,7
18671,384,241,7
18672,384,242,7
18673,384,243,7
18674,384,248,6
18675,384,250,7
18676,384,252,7
18677,384,261,7
18678,384,262,6
18679,384,263,7
18680,384,265,6
18681,384,267,7
18682,384,270,6
18683,384,276,6
18684,384,278,7
18685,384,279,7
18686,384,283,7
18687,384,284,8
18688,384,287,6
18689,384,289,7
18690,384,290,6
18691,384,294,7
18692,384,300,7
